"ride_id","booker_id","driver_id","vehicle_id","ride_status_id","pickup_city_id","dropoff_city_id","ride_option_id","payment_method_id","booking_timestamp","pickup_latitude","pickup_longitude","pickup_address","dropoff_latitude","dropoff_longitude","dropoff_address","booker_name","booker_email","booker_phone","driver_name","driver_phone","driver_license","vehicle_license_plate","cancellation_reason_id","travel_distance_km","duration_minutes","passenger_count","pickup_timestamp","dropoff_timestamp","driver_rating","rating","base_fare","distance_fare","time_fare","surge_multiplier","subtotal","tip_amount","total_fare"
"01KDVS432NE5G22HA4S7N46B1X","4d30dca7-281c-44d0-8906-75f8a37faee2","ee199d11-a58d-45ce-9de5-f698c09a1900","5f19ceef-8c4b-439e-b2e7-2cecd5d8c94f","1","TH-20","TH-20","2","2","2026-01-01T10:20:18.773682","13.33516325615959","101.23003903114525","หมอนนาง, อำเภอพนัสนิคม, จังหวัดชลบุรี, ประเทศไทย","13.272983208754619","101.3730281935642","อำเภอบ่อทอง, ธาตุทอง, จังหวัดชลบุรี, 20270, ประเทศไทย","หรรษา เขียวอ่อน","buynphcchynuaesng@example.com","+66 (0) 926 237 796","พรสวรรค์ ถนัดหัตถกรรม","030408110","08902459","คฏ 9998","1","25.427425326434808","26","3","2026-01-01T10:20:18.773682","2026-01-01T10:46:18.773682","4.1","4","55.0","165.28","52.0","1.0","272.28","0.0","272.28"
"01KFXCM4E3TXRFA6AVEG6FJAV7","d679afc1-a658-4fc1-9a36-f334ed4ca199","56adeaf6-d46e-4ee8-be2d-4cfca1daec02","d84f5384-727f-446f-80ca-2b4b60a9cc3f","1","TH-84","TH-84","5","2","2026-01-26T21:51:45.475010","9.427317384394017","99.9982596112957","Laem Set, บ้านหาน, เทศบาลนครเกาะสมุย, อำเภอเกาะสมุย, จังหวัดสุราษฎร์ธานี, 84310, ประเทศไทย","9.7681290414173","100.05435954547032","Paradise Garden Resort, Road to Yoga Thong Nai Pan Yai, บ้านท้องนายปาน, ตำบลบ้านใต้, เทศบาลตำบลบ้านใต้, อำเภอเกาะพะงัน, จังหวัดสุราษฎร์ธานี, ประเทศไทย","เขียว โพธิสัตย์","zdisdain@example.net","0933872694","บุญญามี หนักแน่น","+66 669 076 470","44729891","9สท 9588","1","57.29284556580638","53","4","2026-01-26T21:51:45.475010","2026-01-26T22:44:45.475010","3.7","3","80.0","687.51","159.0","1.0","926.51","0.0","926.51"
"01KDVH3ERV0QKC965YXRSYJXAM","873eb397-9f45-4237-b791-9f7c4e3de58a","a6c7f968-b203-4cc4-96ed-fe984a72b562","c21a0366-3dd5-4181-b506-0ebd24264acc","1","TH-84","TH-84","1","1","2026-01-01T08:00:09.371574","8.67166409300431","99.2126047539012","อำเภอเคียนซา, จังหวัดสุราษฎร์ธานี, 84210, ประเทศไทย","8.610363762952469","99.1961200443583","พระแสง, อำเภอพระแสง, จังหวัดสุราษฎร์ธานี, ประเทศไทย","ธีรวัช ฉัพพรรณธนกูร","enkphngsthaawrawrn@example.org","+665 017 2785","พีระพงศ์พันธ์ ทัศนสุทธิ","0952948554","84429733","1งฎ 6881","1","10.527534951078312","22","3","2026-01-01T08:00:09.371574","2026-01-01T08:22:09.371574","3.8","4","45.0","94.75","55.0","1.25","243.44","0.0","243.44"
"01KF7Y91MYNGACV2ZVDDSE5CPG","a6a7b0b3-d564-4a21-9ebb-5cf2de42af73","1a4a80b5-d3c8-406e-a30c-6d041739133d","2de30b3a-e14d-4ca4-a784-1bb391717d4d","2","TH-25","TH-25","3","3","2026-01-18T13:56:59.038702","14.006550726761292","101.37710889338315","ถนนสุวินทวงศ์, ปราจีนบุรี, โคกมะกอก, อำเภอเมืองปราจีนบุรี, จังหวัดปราจีนบุรี, 25000, ประเทศไทย","14.032202269531371","101.38737111738443","ปราจีนบุรี, โคกมะกอก, อำเภอเมืองปราจีนบุรี, จังหวัดปราจีนบุรี, 25000, ประเทศไทย","นิรุตต์ เลิศกิ่ง","ecchriyramycchitrldaa@example.org","+667 512 8211","สุรธัช ฉิมพาลี","+667 425 3805","84869273","ฟม 4234","3","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KENT4FQCNKWDGXC8KZ6VTZB8","68666471-21af-4e9a-b534-0de8c7ceb461","8ecbe02a-d0d5-43c2-a534-de655e398119","faaf5fe3-e761-4c6b-b55f-4dcce135382f","1","TH-83","TH-83","1","3","2026-01-11T12:58:15.532456","7.850068647351721","98.21921654327895","กะรน, ตำบลกะรน, อำเภอเมืองภูเก็ต, จังหวัดภูเก็ต, 82100, ประเทศไทย","7.982156699709912","98.35280457213078","ถนนศรีสุนทร, ตะวันเพลส, ตำบลศรีสุนทร, ศรีสุนทร, อำเภอถลาง, จังหวัดภูเก็ต, 83110, ประเทศไทย","นพรัตน์ ตันเผ่า","cchitrldaanaameswtr@example.com","+662 207 6923","เกียรติศักดิ์ นวลฉวี","+66 (0) 2427 6039","69078459","4นฏ 6786","1","31.118444161416527","37","4","2026-01-11T12:58:15.532456","2026-01-11T13:35:15.532456","4.8","5","45.0","280.07","92.5","1.0","417.57","0.0","417.57"
"01KG5801G2HW95SECTVT9MWRSC","db50e8a8-2766-41d7-a926-83baf9bde805","ed8517ba-2431-4790-a45c-a65fa9724732","bf6b603a-13ff-4ac1-b341-5ff5157d093a","1","TH-40","TH-40","5","2","2026-01-29T23:04:48.258374","15.980933069596226","102.82745431855197","บ้านหนองค้อ, ในเมือง, อำเภอบ้านไผ่, จังหวัดขอนแก่น, ประเทศไทย","16.04060865469163","102.38036962556028","Ban Nong Ya Rangka, โพธิ์ไชย, อำเภอโคกโพธิ์ไชย, จังหวัดขอนแก่น, ประเทศไทย","อาภัศรา ตั้งเผ่า","aethmthnanthikaa@example.org","0620795847","สุพนธ์ ฉายแสง","042 878811","56880137","5งบ 9568","1","72.45656216360803","65","4","2026-01-29T23:04:48.258374","2026-01-30T00:09:48.258374","4.8","5","80.0","869.48","195.0","1.0","1144.48","0.0","1144.48"
"01KESH57SNJENPS493HVZR8JMV","a5497fbf-afe2-49f4-8300-6af7eac6fc84","fda10ce8-ff93-4a8b-9f8e-109d1379a586","1d30db14-9bfe-4cc3-9f16-4c16905a3f5f","1","TH-90","TH-90","4","5","2026-01-12T23:38:20.725994","7.574597300111138","100.38566905272192","สข.2002, กระแสสินธุ์, อำเภอสทิงพระ, จังหวัดสงขลา, ประเทศไทย","7.342807631994798","100.65234771640041","สิงหนคร, อำเภอสิงหนคร, จังหวัดสงขลา, 90280, ประเทศไทย","อภิลักษณ์ ถ้วนศรี","chimphaaliikhdieyaaa@example.com","053-643993","กองสิน ทัศนสุทธิ","+66 (0) 998 656 772","56311254","5ธอ 6780","1","58.55101732157364","45","3","2026-01-12T23:38:20.725994","2026-01-13T00:23:20.725994","4.1","4","100.0","878.27","180.0","1.0","1158.27","0.0","1158.27"
"01KG7DVQFZX2DTT9Q2T5N7P4R9","2b2f278d-e05b-47ce-a14e-e19faa7697c0","279a6585-4872-4737-9d58-e6286c5a98c3","a4745ce9-21c1-4ba5-ae3f-4ccdd472a0b0","1","TH-83","TH-83","2","1","2026-01-30T19:25:47.263292","7.879556313050843","98.40115787176362","เทศบาลนครภูเก็ต, อำเภอเมืองภูเก็ต, จังหวัดภูเก็ต, 83000, ประเทศไทย","7.8576612690458285","98.37273543825854","Suksaeree Uthit Street, วิชิต, ตำบลวิชิต, เทศบาลตำบลวิชิต, อำเภอเมืองภูเก็ต, จังหวัดภูเก็ต, 83000, ประเทศไทย","ชนิศา วาทา","onrwithyochtikul@example.net","028-864754","สมพิศ ตรีครุธพันธุ์","02 734 6753","68505767","4ฆค 6494","1","5.941194653468809","9","4","2026-01-30T19:25:47.263292","2026-01-30T19:34:47.263292","3.9","3","55.0","38.62","18.0","1.31","146.22","0.0","146.22"
"01KFW1BEGEK2SMQ5XR5C0NS16Y","4126f36b-0a0b-4b41-905d-f72210310563","2985c671-a51e-4ca6-8562-1ead5aaf6e71","fe9bf21e-16ad-4364-987e-75d113287c06","1","TH-10","TH-10","1","4","2026-01-26T09:15:32.110516","13.741320040669928","100.43827348170927","11๋J, แขวงบางเชือกหนัง, เขตตลิ่งชัน, กรุงเทพมหานคร, กระทุ่มล้ม, 10170, ประเทศไทย","13.687983029213987","100.39413033842263","แขวงหลักสอง, เขตบางแค, กรุงเทพมหานคร, กระทุ่มล้ม, ยายชา, 10160, ประเทศไทย","ยอดแมน นักรบ","athnadkaarekhiiyn@example.com","+664 991 6323","ปัตถพงษ์ บุญญาไลย์","+66 3620 4398","21270824","9ฟย 1915","1","11.386250101331276","19","1","2026-01-26T09:15:32.110516","2026-01-26T09:34:32.110516","4.5","3","45.0","102.48","47.5","1.35","263.22","0.0","263.22"
"01KE4SMZ68CAW02AKDBGVQYSDM","d8305658-f618-4d8e-8032-8ced2ecd2b7b","efedc1cb-5445-4e79-99de-e572f5c23566","0b62b673-5108-46c5-ade6-086def281ccb","1","TH-52","TH-52","2","5","2026-01-04T22:22:41.736003","17.29453883346579","99.36416177508137","อำเภอเถิน, จังหวัดลำปาง, ประเทศไทย","17.35299465525027","99.3888968730843","เวียงมอก, อำเภอเถิน, จังหวัดลำปาง, ประเทศไทย","มาสิตะ นาถะเดชะ","cchakrkrnaaythrrmsthitaiphsaal@example.com","+662 153 8704","ยศวัฒน์ ธรรมฤดี","0-5470-4844","34811112","4นก 3214","1","10.47507438920244","21","2","2026-01-04T22:22:41.736003","2026-01-04T22:43:41.736003","4.6","5","55.0","68.09","42.0","1.0","165.09","0.0","165.09"
"01KE9X4VQSK7HH0H32WEJ1T1J3","4c7ad49e-2ddb-4141-b3c8-d357e03011fd","cb085a10-74c3-4bdb-9d85-e8818950eed1","3cc7d94b-8641-4fde-8745-8ec351f68521","1","TH-40","TH-40","3","2","2026-01-06T22:00:00.377539","16.6788481910237","102.6359358990516","บ้านโนนสวรรค์, โคกสูง, อำเภออุบลรัตน์, จังหวัดขอนแก่น, ประเทศไทย","16.661301242856002","102.59618859858222","ขก.2063, บ้านภูเขาวง, โคกสูง, อำเภออุบลรัตน์, จังหวัดขอนแก่น, ประเทศไทย","วิกิจ เจริญรัมย์","surnay75@example.org","068 541 7841","ดวงจันทร์ ถนัดรักษา","0859442829","36212613","8ผบ 1555","1","6.995080247617963","15","1","2026-01-06T22:00:00.377539","2026-01-06T22:15:00.377539","4.1","3","20.0","69.95","30.0","1.0","119.95","0.0","119.95"
"01KF44NQQKJ1AEKWKNSDAFD4BE","4df61859-c039-452c-a970-f53c5d410b28","98a0d5f4-5050-47df-ae45-2820925a4053","44c74c43-91bb-4f56-af26-55acf43270fd","1","TH-55","TH-55","2","5","2026-01-17T02:31:48.595180","19.51644413963374","100.83913451627977","งอบ, อำเภอทุ่งช้าง, จังหวัดน่าน, ประเทศไทย","19.478858063531746","100.68607849669256","ยอด, อำเภอสองแคว, จังหวัดน่าน, ประเทศไทย","นิติยา ธรรมสถิตไพศาล","qthnadkaarekhiiyn@example.org","052821660","กองสิน ศรีเผด็จ","+66 (0) 7080 7799","57635326","1ธป 6127","1","24.895569480571233","23","2","2026-01-17T02:31:48.595180","2026-01-17T02:54:48.595180","4.4","5","55.0","161.82","46.0","1.0","262.82","0.0","262.82"
"01KG7YNM2JZE7QW23W9445VB0Y","0c833f0f-2bfe-4ea8-822f-024a255dfc4b","2985c671-a51e-4ca6-8562-1ead5aaf6e71","fe9bf21e-16ad-4364-987e-75d113287c06","2","TH-84","TH-84","1","3","2026-01-31T00:19:32.946186","8.977983821654407","99.71776044181041","อำเภอกาญจนดิษฐ์, จังหวัดสุราษฎร์ธานี, ประเทศไทย","9.068085882071534","99.62019272000153","บ้านคลองสระ, กรูด, อำเภอกาญจนดิษฐ์, จังหวัดสุราษฎร์ธานี, ประเทศไทย","อณัฐตา นิลเสนา","uthayesthiiyr@example.net","+66 (0) 5455 3613","ปัตถพงษ์ บุญญาไลย์","+66 3620 4398","21270824","9ฟย 1915","2","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KE1KDY15Q7N6R2ERTBAR8CJ7","62a36be8-42e5-405a-bb48-e9df0e4724db","6e59df0f-ae78-40e2-96e2-19cea9caf4e8","cbdc6cfb-8984-4678-8d87-1d55a7e9cbb9","1","TH-15","TH-15","5","3","2026-01-03T16:36:16.421732","14.587960846850486","100.23262788268545","บ้านลำสนุ่น, สามโก้, อำเภอสามโก้, จังหวัดอ่างทอง, ประเทศไทย","14.641528847374008","100.23165314041829","ปลายนา, อำเภอสามโก้, จังหวัดอ่างทอง, ประเทศไทย","นาย บุญศล","cchanthnaa59@example.net","+66 (0) 2692 8510","โชติวุฒิ มนทอง","0823719441","46901276","8ฮง 9225","1","8.891942851148258","19","4","2026-01-03T16:36:16.421732","2026-01-03T16:55:16.421732","4.8","5","80.0","106.7","57.0","1.0","243.7","0.0","243.7"
"01KEY8FQKR7W06BH42PH8973MK","aafbb4bc-35c1-4918-8c2b-bc40848248e1","11b2d30b-81af-4d8c-b119-d2ca67e39af7","43734d7f-699c-4ed4-b80c-e438cbf6b276","2","TH-50","TH-50","1","2","2026-01-14T19:42:59.576096","18.86740689256927","98.3027067492143","บ้านสบแมรวม, อำเภอแม่แจ่ม, จังหวัดเชียงใหม่, ประเทศไทย","18.98329659142418","98.75464835061825","ป่าต้นน้ำแม่ปะ, สะเมิงใต้, อำเภอสะเมิง, จังหวัดเชียงใหม่, ประเทศไทย","อมัด วาทา","fniymsamhrwcch@example.com","0 3143 9821","มารีนี นามเสวตร","+66 2219 9088","75820798","8จป 3487","5","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KEV7VR4T4ZNYXYS4Q5KHBQNK","da56113e-67a7-47da-a890-697dbc93c93b","3c7a4ece-1c55-41e5-bff0-780f37676652","5b6d923b-bc7d-41c1-ae03-c46cf351ac36","1","TH-20","TH-20","6","3","2026-01-13T15:34:21.466213","13.16796006211857","101.7102546756383","อำเภอบ่อทอง, จังหวัดชลบุรี, 20270, ประเทศไทย","13.369586211039373","101.24910677776346","หมอนนาง, อำเภอพนัสนิคม, จังหวัดชลบุรี, ประเทศไทย","ณัฐศักดิ์ นาคพันธุ์","ysphngsulhassaa@example.net","031 425473","ภาสวุฒิ นรวิทย์โชติกุล","+66 (0) 3805 5275","46885767","2ซผ 4840","1","82.08836621877512","56","6","2026-01-13T15:34:21.466213","2026-01-13T16:30:21.466213","3.6","3","150.0","1641.77","280.0","1.0","2071.77","0.0","2071.77"
"01KEBK57GB9DERWY4QE28MBC11","0bf84774-128b-4f65-a358-6fdf6dfadabd","8ecbe02a-d0d5-43c2-a534-de655e398119","faaf5fe3-e761-4c6b-b55f-4dcce135382f","1","TH-71","TH-71","1","2","2026-01-07T13:43:55.531279","15.05320020938309","98.76474561751502","อำเภอทองผาภูมิ, จังหวัดกาญจนบุรี, 71180, ประเทศไทย","15.076658226177184","98.71523241061867","อำเภอทองผาภูมิ, จังหวัดกาญจนบุรี, 71180, ประเทศไทย","ดวงจันทร์ พรสีมา","dwngphrngaamphiechsth@example.net","+664 356 5599","เกียรติศักดิ์ นวลฉวี","+66 (0) 2427 6039","69078459","4นฏ 6786","1","8.883938422897078","14","2","2026-01-07T13:43:55.531279","2026-01-07T13:57:55.531279","4.6","3","45.0","79.96","35.0","1.0","159.96","0.0","159.96"
"01KEBV036Y29Q7HVG2KDPE043W","8e9535c9-154f-43b8-bb7c-dacb7469cc02","95856893-6e63-4a26-8fb4-e9a23b178c7a","a6b7b971-a128-41ba-8938-dca34c7c1012","1","TH-40","TH-40","6","3","2026-01-07T16:00:55.902119","16.720413432205074","101.9430759652469","อำเภอชุมแพ, จังหวัดขอนแก่น, ประเทศไทย","16.819827146260547","102.95025281589176","ขก.1065, บ้านดงเย็น, ลำน้ำพอง, อำเภอน้ำพอง, จังหวัดขอนแก่น, ประเทศไทย","ธัชญา น้ำทิพย์","xchuusaar@example.net","+66 3820 2674","กุลภาวลัย นครเทพ","+663 124 2851","75728111","ลง 9645","1","161.9129342566315","94","9","2026-01-07T16:00:55.902119","2026-01-07T17:34:55.902119","4.1","4","150.0","3238.26","470.0","1.0","3858.26","0.0","3858.26"
"01KFEKF5W31SKMQM2A1Z0WNSYX","870ac97a-a854-4e62-8884-3f4437183aba","9542d279-7ebe-49f9-b999-184aed8c5936","2a5fa2b3-9bb4-4971-9f38-c370492e8de7","1","TH-77","TH-77","1","2","2026-01-21T04:02:46.659524","12.291993875150897","99.68025739594154","อำเภอสามร้อยยอด, จังหวัดประจวบคีรีขันธ์, 77180, ประเทศไทย","12.255677992732775","99.70807324804584","อำเภอสามร้อยยอด, จังหวัดประจวบคีรีขันธ์, ประเทศไทย","สุภาลินี พรสีมา","haafit23@example.com","+66 896 377 086","เลิศเดช เจริญรัมย์","038436653","66771489","ษน 2502","1","7.5444418930744135","11","4","2026-01-21T04:02:46.659524","2026-01-21T04:13:46.659524","3.7","3","45.0","67.9","27.5","1.0","140.4","0.0","140.4"
"01KG1A5F45X0QEJ0BZW4Q3P5XA","269c85b1-e7a6-4d7c-a203-3c1167ee300c","aeeffc7a-2584-4206-83e2-a16f8c1e2126","11043fc9-7b66-466a-a7db-186f7f0b10a7","2","TH-40","TH-40","4","5","2026-01-28T10:25:45.477539","15.884390895901658","102.4411317091045","บ้านโสกเหลื่อม, อำเภอแวงใหญ่, จังหวัดขอนแก่น, ประเทศไทย","16.048393258557837","102.46665502108618","บ้านวังแสงใต้, ชลบถวิบูลย์, อำเภอชนบท, จังหวัดขอนแก่น, ประเทศไทย","ภาสวุฒิ เตชะกำพุ","thngsinthuthiwatr@example.org","035 657491","พงษ์นเรศ ถนัดกลึง","+66 (0) 894 374 165","57186928","7ฏฉ 6969","5","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KDXQVVJWXSXP3W0SBGW0W465","10198059-c5dd-41bf-9dc9-bca21e31a616","12cffa86-ec19-41ee-bc3f-275e61fbc2b8","2728a3a8-25a3-4853-959c-6b1fc0781023","1","TH-90","TH-90","1","5","2026-01-02T04:36:49.244234","6.65792685215027","100.89749904740869","บ้านท่าไทร, ลำไพล, อำเภอเทพา, จังหวัดสงขลา, ประเทศไทย","6.657229840112316","100.93271895195079","สะบ้าย้อย, ท่าพระยา, อำเภอสะบ้าย้อย, จังหวัดสงขลา, ประเทศไทย","วัลลภ ทหารแท้","inilsuwrrn@example.org","028 214882","พุทธิพงษ์ ถนิมมาศ","0-4989-7546","61725875","ฟช 4658","1","5.842742783062836","13","3","2026-01-02T04:36:49.244234","2026-01-02T04:49:49.244234","4.1","3","45.0","52.58","32.5","1.0","130.08","0.0","130.08"
"01KG9F0JTDHCCHP75CHF0QY7QF","3bb4c59e-1614-4c75-bb4b-76f818f236a3","ddc07b60-5d11-4796-a661-333a145b3aee","2ea65129-3d2a-4e1d-afb9-0b06e94143dd","1","TH-70","TH-70","3","2","2026-01-31T14:24:23.757351","13.730045797700571","99.65862822145047","เขาขวาง, อำเภอโพธาราม, จังหวัดราชบุรี, ประเทศไทย","13.685361100615443","99.72886067291174","เขาขวาง, อำเภอโพธาราม, จังหวัดราชบุรี, ประเทศไทย","ณัฐติญา ทหารแท้","snirahaanii@example.com","+66 7605 6085","นัสรุน ถนัดรบ","0 989 912 681","15759897","กบ 1572","1","13.59590746671044","23","1","2026-01-31T14:24:23.757351","2026-01-31T14:47:23.757351","4.8","3","20.0","135.96","46.0","1.0","201.96","0.0","201.96"
"01KFHQF6FZFA73P0WYH1SAYP8Z","209dd3bb-aa18-4d89-816f-ebc7cd30a458","e76fb8e0-ea02-48ce-a92a-772852480696","6f6d7712-59bf-4200-a12a-1498fc0024e2","1","TH-56","TH-56","2","3","2026-01-22T09:10:24.895012","19.180950467569566","100.00562660001992","บ้านศรีชม, ห้วยลาน, อำเภอดอกคำใต้, จังหวัดพะเยา, 56120, ประเทศไทย","18.89310315342","100.36668840733168","เชียงม่วน, อำเภอเชียงม่วน, จังหวัดพะเยา, 56160, ประเทศไทย","รวิวาน เพียยา","thraphysaarsmaicch@example.net","+66 7747 8246","ประภัทร์สรณ์ ตวงทอง","041372952","45224437","ปญ 7221","1","74.39551785971139","75","3","2026-01-22T09:10:24.895012","2026-01-22T10:25:24.895012","5.0","5","55.0","483.57","150.0","1.21","833.17","0.0","833.17"
"01KET9MMWWP40MSAGPFW7RV47K","67531920-3047-4977-ba5a-ae323a2a215f","aa39c14b-63a7-4c94-b649-de525bec204e","28f45355-0aa5-4bf5-ac8f-e44bc991c0ab","1","TH-83","TH-83","1","2","2026-01-13T06:46:11.484893","7.889630922587553","98.36559112841198","ถนนเหมืองนาคา, บ้านตีนเขา, ตำบลวิชิต, เทศบาลตำบลวิชิต, อำเภอเมืองภูเก็ต, จังหวัดภูเก็ต, 83000, ประเทศไทย","7.748650786777082","98.25248999171873","ราไวย์, ตำบลราไวย์, อำเภอเมืองภูเก็ต, จังหวัดภูเก็ต, 83130, ประเทศไทย","ยุภา จันอ้น","onaameswtr@example.com","0-5820-6357","อาฮามัด ดาวกระจาย","+66 (0) 650 323 119","08300845","7ฏท 2249","1","29.9513135745063","32","2","2026-01-13T06:46:11.484893","2026-01-13T07:18:11.484893","4.9","5","45.0","269.56","80.0","1.0","394.56","0.0","394.56"
"01KEMJDVC82PZ1DHJ8SZGTRQS5","deb4059d-0bcf-45db-b4b7-6bfde7ded0c4","8a295e7a-15a7-41e9-9cc9-d47b275b93ab","69f4e2c6-658a-4f94-8daa-73cb8163b928","1","TH-52","TH-52","5","4","2026-01-11T01:24:19.336010","17.766795290513578","99.30705406082696","แม่มอก, อำเภอเถิน, จังหวัดลำปาง, ประเทศไทย","17.629328846404213","99.20772635990417","เถิน, เถินบุรี, อำเภอเถิน, จังหวัดลำปาง, ประเทศไทย","สิริลัดดา หนักแน่น","thrrmrdiithiirlaksn@example.net","+66 853 735 198","ประไพพักตร์ ขุนดำ","0 7973 7707","15418547","7พภ 9608","1","27.76039694466492","26","2","2026-01-11T01:24:19.336010","2026-01-11T01:50:19.336010","4.8","5","80.0","333.12","78.0","1.0","491.12","0.0","491.12"
"01KET055EHXDB3YXM92KQPZGH8","7cd3539b-54d2-4a22-93d2-069d5ad359ba","f397d8b7-1b0e-4616-982a-64d9e21fc236","ed1044ca-60f6-4cc7-979f-a58b667fa99d","1","TH-41","TH-41","3","5","2026-01-13T04:00:26.961845","17.28480878255799","102.51263896481588","หนองบัวบาน, อำเภอหนองวัวซอ, จังหวัดอุดรธานี, ประเทศไทย","17.32558575031599","102.56287661821175","บ้านเลา, หนองบัวบาน, อำเภอหนองวัวซอ, จังหวัดอุดรธานี, ประเทศไทย","กันตวรรณ นวลฉวี","dilk45@example.com","0805148670","วรรณกร เมืองสุข","0 932 040 215","75256585","1อฐ 4879","1","10.48831808343192","16","1","2026-01-13T04:00:26.961845","2026-01-13T04:16:26.961845","4.3","3","20.0","104.88","32.0","1.0","156.88","0.0","156.88"
"01KDTQJCYM4QZ9MG758G9PD31F","7ac1212c-109b-418d-8f0d-b0b4d2aa2655","3c8cb3fd-f29e-4cd5-93ef-f1519bf126c8","576e915b-0b3e-4d2d-8e7f-46cf7ccc7251","1","TH-12","TH-12","1","1","2026-01-01T00:33:56.052303","13.968429386773881","100.37874863899432","บ้านคลองเจ๊กเล็ก, ตำบลบางบัวทอง, เทศบาลเมืองใหม่บางบัวทอง, อำเภอบางบัวทอง, จังหวัดนนทบุรี, 11110, ประเทศไทย","13.982617600582232","100.3754673969995","บ้านสุเหร่าแดง, ตำบลละหาร, องค์การบริหารส่วนตำบลละหาร, อำเภอบางบัวทอง, จังหวัดนนทบุรี, 11110, ประเทศไทย","เลิศเดช ถนอมพล","chachewsynaatkhaayii@example.net","0 4888 7712","นภัสรินทร์ คำลือ","+66 2725 5019","43032017","3ศย 3045","1","2.413959522668085","7","2","2026-01-01T00:33:56.052303","2026-01-01T00:40:56.052303","3.9","2","45.0","21.73","17.5","1.0","84.23","0.0","84.23"
"01KEHGGYH7Q46N17ERX9SGH901","d2e3a15c-5489-43b6-960a-4dd5d2b36c33","b4778169-d5d4-4288-95bb-6ebc3f5316ed","bf1cfdb6-a5fc-4ce5-8a9c-7aff949abce0","1","TH-41","TH-41","4","1","2026-01-09T20:53:20.423427","17.27914862855559","102.52806250120554","หนองบัวบาน, อำเภอหนองวัวซอ, จังหวัดอุดรธานี, ประเทศไทย","17.07882568218648","103.05161289692458","กุมภวาปี, เวียงคำ, อำเภอกุมภวาปี, จังหวัดอุดรธานี, ประเทศไทย","ฐิติยาพร ไชยภา","bdatphanthu@example.org","0-3236-6525","ถนอมชัย มิ่งขวัญ","+66 (0) 7236 0434","91136260","พว 5458","1","89.92139820386748","73","1","2026-01-09T20:53:20.423427","2026-01-09T22:06:20.423427","3.5","3","100.0","1348.82","292.0","1.43","2489.37","0.0","2489.37"
"01KE5X6MPNGSZ2WGPEVVZVV3YR","ee270970-c1ca-49d1-8fc3-3110bf0231fc","7091fffb-b989-4aa3-b028-ac15529ae94c","4aaf74f3-823d-4e4d-8186-50347f160a89","1","TH-50","TH-50","1","3","2026-01-05T08:44:00.981975","19.83466834788485","99.39013520509975","อำเภอแม่อาย, จังหวัดเชียงใหม่, 50280, ประเทศไทย","19.984003294256638","99.30913829639397","อำเภอแม่อาย, จังหวัดเชียงใหม่, ประเทศไทย","ธนกิตต์ ถาวรรัตน","eyaawthnochkhthitaaphr@example.org","+667 007 7569","อชิตะวีร์ ถนัดรบ","033 279181","43901913","ฐพ 7900","1","27.87047786195174","27","3","2026-01-05T08:44:00.981975","2026-01-05T09:11:00.981975","4.0","4","45.0","250.83","67.5","1.3","472.33","63","535.3299999999999"
"01KDYDZB9FRWHSKXHZ970KWN2P","e2c44126-1a30-4e88-a9c7-fe561c601199","d253c3e3-53ed-40c6-8152-173933ce0d85","a5098685-2b93-45e3-b416-9553244cff80","1","TH-12","TH-12","2","2","2026-01-02T11:03:12.303695","13.804599108641302","100.33520740961079","บ้านเจริญสุข, ตำบลศาลากลาง, เทศบาลตำบลศาลากลาง, อำเภอบางกรวย, จังหวัดนนทบุรี, 11130, ประเทศไทย","13.886618942490765","100.36905845398479","บ้านดอนลาดตะค้าน, ตำบลบางแม่นาง, เทศบาลเมืองบางแม่นาง, อำเภอบางใหญ่, จังหวัดนนทบุรี, 11140, ประเทศไทย","เพทาย เช้าวันดี","inthriiythngsukelis@example.com","055544757","เทพนารี ดาบเงิน","0 872 482 403","18907660","ฐท 7466","1","14.676904528798364","34","1","2026-01-02T11:03:12.303695","2026-01-02T11:37:12.303695","4.3","3","55.0","95.4","68.0","1.0","218.4","0.0","218.4"
"01KF94AECS5BHPNMN29SKWKKH7","cd6a44f2-be37-4bd9-baa7-cd90401d958b","d253c3e3-53ed-40c6-8152-173933ce0d85","a5098685-2b93-45e3-b416-9553244cff80","1","TH-41","TH-41","5","2","2026-01-19T01:01:50.745959","16.986528696219363","103.04434330109594","เวียงคำ, อำเภอกุมภวาปี, จังหวัดอุดรธานี, ประเทศไทย","17.05752095860438","102.94620150035855","บ้านโสกคูณ, ห้วยเกิ้ง, อำเภอกุมภวาปี, จังหวัดอุดรธานี, ประเทศไทย","ไมล์ พีระเพ็ญกุล","thayaaophchnaachuuema@example.com","0-2442-0539","เทพนารี ดาบเงิน","0 872 482 403","18907660","ฐท 7466","1","19.61041068085806","30","3","2026-01-19T01:01:50.745959","2026-01-19T01:31:50.745959","4.0","5","80.0","235.32","90.0","1.0","405.32","0.0","405.32"
